date,close,signal,position,cash,shares,portfolio_value,daily_return,cumulative_return
2026-01-28,695.4199829101562,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-29,694.0399780273438,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-30,691.969970703125,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-02-02,695.4099731445312,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-02-03,689.530029296875,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-02-04,686.1900024414062,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-02-05,677.6199951171875,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-02-06,690.6199951171875,-1,1,0.0,16.967778519274255,11718.287118130705,0.0,0.17182871181307058
2026-02-09,693.9500122070312,-1,1,0.0,16.967778519274255,11774.790110576572,0.004821779145387506,0.17747901105765718
2026-02-10,692.1199951171875,0,1,0.0,16.967778519274255,11743.738785909616,-0.0026371021797717553,0.17437387859096165
2026-02-11,691.9600219726562,0,1,0.0,16.967778519274255,11741.024397024177,-0.00023113498477123073,0.1741024397024178
2026-02-12,681.27001953125,0,1,0.0,16.967778519274255,11559.638803227896,-0.015448872914552103,0.15596388032278963
2026-02-13,681.75,-1,1,0.0,16.967778519274255,11567.783005515223,0.0007045377823615695,0.1567783005515222
2026-02-17,682.8499755859375,-1,1,0.0,16.967778519274255,11586.44714763402,0.0016134588719289855,0.15864471476340203
2026-02-18,686.2899780273438,-1,1,0.0,16.967778519274255,11644.816347165564,0.005037713354905549,0.16448163471655652
2026-02-19,684.47998046875,-1,1,0.0,16.967778519274255,11614.104709470917,-0.002637365569283734,0.16141047094709182
2026-02-20,689.4299926757812,-1,1,0.0,16.967778519274255,11698.095420267528,0.007231785221302411,0.1698095420267527
2026-02-23,682.3900146484375,-1,1,0.0,16.967778519274255,11578.642632319003,-0.010211302238274378,0.15786426323190028
2026-02-24,687.3499755859375,-1,1,0.0,16.967778519274255,11662.802150970754,0.007268513358970052,0.16628021509707547
2026-02-25,693.1500244140625,-1,1,0.0,16.967778519274255,11761.216094887355,0.008438276037153747,0.17612160948873545
2026-02-26,689.2999877929688,-1,1,0.0,16.967778519274255,11695.889526209541,-0.005554405951797126,0.1695889526209542
2026-02-27,685.989990234375,-1,1,0.0,16.967778519274255,11639.726220735984,-0.004801969559279806,0.16397262207359842
2026-03-02,686.3800048828125,-1,1,0.0,16.967778519274255,11646.343902909945,0.0005685427688300049,0.16463439029099436
2026-03-03,680.3300170898438,-1,1,0.0,16.967778519274255,11543.689049994537,-0.00881434154539762,0.15436890499945366
2026-03-04,685.1300048828125,-1,1,0.0,16.967778519274255,11625.134179760851,0.007055381465455701,0.1625134179760852
2026-03-05,681.3099975585938,-1,1,0.0,16.967778519274255,11560.317141541502,-0.0055755948462250515,0.15603171415415007
2026-03-06,672.3800048828125,-1,1,0.0,16.967778519274255,11408.795003640105,-0.013107091790493186,0.14087950036401042
2026-03-09,678.27001953125,-1,1,0.0,16.967778519274255,11508.735467670072,0.008759949144329537,0.15087354676700726
2026-03-10,677.1799926757812,-1,1,0.0,16.967778519274255,11490.240133406418,-0.001607069196751576,0.14902401334064175
2026-03-11,676.3300170898438,-1,1,0.0,16.967778519274255,11475.817935917441,-0.0012551693717041124,0.14758179359174406
2026-03-12,666.0599975585938,-1,1,0.0,16.967778519274255,11301.55851912257,-0.015184923442316811,0.13015585191225698
2026-03-13,662.2899780273438,-1,1,0.0,16.967778519274255,11237.589662702982,-0.005660180081477284,0.12375896627029825
2026-03-16,669.030029296875,-1,1,0.0,16.967778519274255,11351.953359852942,0.010176888512803295,0.1351953359852942
2026-03-17,670.7899780273438,-1,1,0.0,16.967778519274255,11381.815780116813,0.0026305975119209624,0.1381815780116813
2026-03-18,661.4299926757812,-1,1,0.0,16.967778519274255,11222.997621727849,-0.013953675007322364,0.12229976217278482
2026-03-19,659.7999877929688,-1,1,0.0,16.967778519274255,11195.34005989095,-0.002464364937880159,0.11953400598909503
2026-03-20,648.5700073242188,-1,1,0.0,16.967778519274255,11004.792238521424,-0.017020279897722146,0.10047922385214236
2026-03-23,655.3800048828125,-1,1,0.0,16.967778519274255,11120.342768812443,0.010500019244938041,0.11203427688124434
2026-03-24,653.1799926757812,-1,1,0.0,16.967778519274255,11083.013448943837,-0.0033568497522664664,0.1083013448943837
2026-03-25,656.8200073242188,-1,1,0.0,16.967778519274255,11144.776411305438,0.0055727589473859585,0.1144776411305437
2026-03-26,645.0900268554688,-1,1,0.0,16.967778519274255,10945.744700676274,-0.017858744158138817,0.09457447006762743
2026-03-27,634.0900268554688,-1,1,0.0,16.967778519274255,10759.099136964258,-0.017051883523327982,0.07590991369642586
2026-03-30,631.969970703125,-1,1,0.0,16.967778519274255,10723.126493722864,-0.0033434623831846144,0.07231264937228654
2026-03-31,650.3400268554688,-1,1,0.0,16.967778519274255,11034.825537902465,0.02906792569891481,0.1034825537902464
2026-04-01,655.239990234375,-1,1,0.0,16.967778519274255,11117.967031268301,0.007534463782890022,0.1117967031268301
2026-04-02,655.8300170898438,-1,1,0.0,16.967778519274255,11127.978476272317,0.000900474428090936,0.11279784762723177
2026-04-06,658.9299926757812,-1,1,0.0,16.967778519274255,11180.578175429662,0.004726797348638012,0.11805781754296629
2026-04-07,659.219970703125,-1,1,0.0,16.967778519274255,11185.498458373087,0.0004400741058487867,0.11854984583730865
2026-04-08,676.010009765625,-1,1,0.0,16.967778519274255,11470.388122515551,0.025469554638327674,0.14703881225155513
2026-04-09,679.9099731445312,-1,1,0.0,16.967778519274255,11536.561837362113,0.00576909117108837,0.15365618373621137
2026-04-10,679.4600219726562,-1,1,0.0,16.967778519274255,11528.92716553325,-0.0006617805145495703,0.15289271655332515
2026-04-13,686.0999755859375,-1,1,0.0,16.967778519274255,11641.59242782166,0.009772397784351794,0.1641592427821661
2026-04-14,694.4600219726562,-1,1,0.0,16.967778519274255,11783.443843322364,0.012184880752370342,0.17834438433223632
2026-04-15,699.9400024414062,-1,1,0.0,16.967778519274255,11876.426938206063,0.007890994867038925,0.1876426938206064
2026-04-16,701.6599731445312,-1,1,0.0,16.967778519274255,11905.611020156328,0.002457311622604319,0.1905611020156328
2026-04-17,710.1400146484375,-1,1,0.0,16.967778519274255,12049.498486228862,0.012085685130224011,0.20494984862288623
2026-04-20,708.719970703125,-1,1,0.0,16.967778519274255,12025.403495077164,-0.001999667552905704,0.2025403495077165
2026-04-21,704.0800170898438,-1,1,0.0,16.967778519274255,11946.6737898273,-0.006546949154936255,0.19466737898273
2026-04-22,711.2100219726562,-1,1,0.0,16.967778519274255,12067.654133520207,0.010126696838070659,0.2067654133520207
2026-04-23,708.4500122070312,1,0,12020.822899106048,0.0,12020.822899106048,-0.0038807239498253043,0.20208228991060473
2026-04-24,713.9400024414062,0,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-04-27,715.1699829101562,0,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-04-28,711.6900024414062,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-04-29,711.5800170898438,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-04-30,718.6599731445312,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-01,720.6500244140625,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-04,718.010009765625,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-05,723.77001953125,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-06,733.8300170898438,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-07,731.5800170898438,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-08,737.6199951171875,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-11,739.2999877929688,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-12,738.1799926757812,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-13,742.3099975585938,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-14,748.1699829101562,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-15,739.1699829101562,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-18,738.6500244140625,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-19,733.72998046875,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-20,741.25,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-21,742.719970703125,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-22,745.6400146484375,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-26,750.5900268554688,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-27,750.4600219726562,1,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-28,754.5999755859375,0,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
2026-05-29,756.47998046875,0,0,12020.822899106048,0.0,12020.822899106048,0.0,0.20208228991060473
